,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,element_type_ex,season,mean assists 3,mean bonus 3,mean bps 3,mean clean_sheets 3,mean creativity 3,mean goals_conceded 3,mean goals_scored 3,mean ict_index 3,mean influence 3,mean minutes 3,mean own_goals 3,mean penalties_missed 3,mean penalties_saved 3,mean red_cards 3,mean saves 3,mean selected 3,mean threat 3,mean total_points 3,mean transfers_in 3,mean transfers_out 3,mean value 3,mean match_result 3,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3
41,0.0,False,2023-08-12T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,2495.0,0.0,0.0,Leander Dendoncker,50.0,MID,Aston Villa,1,0.0,Newcastle,7,4,3.2051282051282053,8,0.0,0.0,37.0,897.0,14.0,96.1,143.4,64.0,0.0,163.0,30.6,4.0,0.0,0.0,0.1,47.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,True,2023-08-12T12:00:00Z,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.4,10.8,0.0,1.6,70,0.0,500290.0,0.0,0.0,Leandro Trossard,70.0,MID,Arsenal,1,3.0,Nott'm Forest,2,16,3.888888888888889,4,8.0,13.0,154.0,2237.0,38.0,687.1,620.0,859.0,8.0,494.0,216.6,8.0,0.0,1.0,7.2,66.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,False,2023-08-12T16:30:00Z,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2,3.8,0.0,0.4,55,0.0,58138.0,0.0,0.0,Leon Bailey,55.0,MID,Aston Villa,1,0.0,Newcastle,7,4,3.5256410256410255,5,4.0,5.0,100.0,1964.0,32.0,439.1,334.2,532.0,6.0,242.0,130.1,8.0,0.0,4.0,2.7,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1.0,True,2023-08-13T15:30:00Z,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,45,0.0,10397.0,0.0,0.0,Lesley Ugochukwu,45.0,MID,Chelsea,1,1.0,Liverpool,12,5,2.255639097744361,11,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2.0,True,2023-08-13T15:30:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.8,22.5,7.0,4.7,45,0.0,249349.0,0.0,0.0,Levi Colwill,45.0,DEF,Chelsea,1,1.0,Liverpool,12,5,2.255639097744361,5,0.0,2.0,46.0,1218.0,21.0,100.7,222.0,50.0,6.0,249.0,37.4,3.0,0.0,1.0,0.2,44.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,2410.0,0.0,0.0,Lewis Cook,50.0,MID,Bournemouth,1,1.0,West Ham,15,14,3.508771929824561,2,0.0,2.0,51.0,1712.0,39.0,352.5,313.0,45.0,1.0,280.0,71.2,3.0,0.0,4.0,0.1,49.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2.0,True,2023-08-12T14:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,3.1,15.0,2.4,50,0.0,360947.0,0.0,0.0,Lewis Dunk,50.0,DEF,Brighton,1,3.0,Luton,6,20,3.0864197530864197,0,1.0,1.0,112.0,3240.0,50.0,163.6,661.4,198.0,7.0,648.0,102.4,12.0,0.0,4.0,8.2,48.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0.0,True,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,17980.0,0.0,0.0,Lewis Hall,45.0,DEF,Chelsea,1,1.0,Liverpool,12,5,2.255639097744361,5,0.0,0.0,19.0,653.0,11.0,174.3,113.2,119.0,3.0,118.0,40.7,1.0,0.0,1.0,0.0,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,0.0,False,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,1389.0,0.0,0.0,Lewis O'Brien,50.0,MID,Nott'm Forest,1,0.0,Arsenal,16,2,2.6666666666666665,3,1.0,0.0,22.0,578.0,14.0,56.4,107.8,47.0,0.0,88.0,21.1,1.0,0.0,2.0,0.0,47.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0.0,True,2023-08-14T19:00:00Z,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.8,4.1,0.0,0.9,50,0.0,572051.0,0.0,0.0,Lisandro Martínez,50.0,DEF,Man Utd,1,3.0,Wolves,3,13,2.9154518950437316,1,1.0,0.0,81.0,2113.0,33.0,110.4,571.8,82.0,6.0,481.0,76.7,9.0,0.0,6.0,4.7,44.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,1350.0,0.0,0.0,Lloyd Kelly,45.0,DEF,Bournemouth,1,1.0,West Ham,15,14,3.1578947368421053,0,0.0,2.0,60.0,2040.0,38.0,97.7,394.0,26.0,5.0,372.0,52.1,5.0,0.0,3.0,0.5,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,0.0,True,2023-08-12T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,21344.0,0.0,0.0,Loris Karius,40.0,GKP,Newcastle,1,3.0,Aston Villa,4,7,2.2792022792022792,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,39.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,31869.0,0.0,0.0,Louie Watson,45.0,MID,Luton,1,0.0,Brighton,20,6,2.903225806451613,7,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,0.0,False,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,9558.0,0.0,0.0,Loïc Mbe Soh,40.0,DEF,Nott'm Forest,1,0.0,Arsenal,16,2,2.1333333333333333,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2.0,True,2023-08-11T19:00:00Z,60.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,50,0.0,1053.0,0.0,0.0,Luca Koleosho,50.0,MID,Burnley,1,0.0,Man City,20,1,3.067484662576687,1,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,-1.0,False,2023-08-12T16:30:00Z,90.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.2,45.2,2.0,6.0,45,0.0,93893.0,0.0,0.0,Lucas Digne,45.0,DEF,Aston Villa,1,0.0,Newcastle,7,4,2.8846153846153846,1,1.0,0.0,50.0,1492.0,25.0,293.3,271.4,92.0,4.0,234.0,65.8,3.0,0.0,5.0,1.2,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,1.0,False,2023-08-12T14:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,15.2,29.4,16.0,6.1,60,0.0,122235.0,0.0,0.0,Lucas Tolentino Coelho de Lima,60.0,MID,West Ham,1,1.0,Bournemouth,14,15,5.194805194805195,1,4.0,5.0,98.0,2154.0,39.0,446.5,496.8,473.0,8.0,395.0,142.0,6.0,0.0,5.0,0.9,59.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,8.0,False,2023-08-13T15:30:00Z,76.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,35.0,14.8,33.0,8.3,75,0.0,445306.0,0.0,0.0,Luis Díaz,75.0,MID,Liverpool,1,1.0,Chelsea,5,12,5.1020408163265305,2,4.0,2.0,62.0,991.0,11.0,176.7,236.2,388.0,7.0,166.0,80.1,4.0,0.0,2.0,6.6,78.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,271867.0,0.0,0.0,Lukasz Fabianski,45.0,GKP,West Ham,1,1.0,Bournemouth,14,15,3.896103896103896,0,0.0,0.0,127.0,3111.0,48.0,0.0,755.6,0.0,10.0,622.0,75.4,9.0,0.0,1.0,1.2,49.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,1.0,False,2023-08-12T14:00:00Z,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50,0.0,6590.0,0.0,0.0,Luke Berry,50.0,MID,Luton,1,0.0,Brighton,20,6,3.225806451612903,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,0.0,False,2023-08-14T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,2950.0,0.0,0.0,Luke Cundle,45.0,MID,Wolves,1,0.0,Man Utd,13,3,3.1802120141342756,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,44.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,2180.0,0.0,0.0,Luke Freeman,50.0,MID,Luton,1,0.0,Brighton,20,6,3.225806451612903,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0.0,True,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,2793.0,0.0,0.0,Luke McNally,40.0,DEF,Burnley,1,0.0,Man City,20,1,2.4539877300613497,3,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,2569.0,0.0,0.0,Luke Plange,45.0,FWD,Crystal Palace,1,3.0,Sheffield Utd,11,20,3.8135593220338984,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,5.0,True,2023-08-14T19:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,27.0,3.7,8.0,3.9,55,0.0,2192119.0,0.0,0.0,Luke Shaw,55.0,DEF,Man Utd,1,3.0,Wolves,3,13,3.206997084548105,0,1.0,4.0,124.0,2552.0,35.0,547.7,572.8,118.0,20.0,626.0,124.2,12.0,0.0,8.0,19.2,53.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2.0,True,2023-08-11T19:00:00Z,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50,0.0,20128.0,0.0,0.0,Lyle Foster,50.0,FWD,Burnley,1,0.0,Man City,20,1,3.067484662576687,3,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.0,True,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,16615.0,0.0,0.0,Mads Bech Sørensen,40.0,DEF,Brentford,1,1.0,Spurs,9,8,2.6490066225165565,8,0.0,0.0,4.0,18.0,0.0,0.2,2.6,0.0,0.0,12.0,0.2,0.0,0.0,0.0,0.0,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.0,True,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,261.0,0.0,0.0,Mads Bidstrup,45.0,MID,Brentford,1,1.0,Spurs,9,8,2.980132450331126,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,0.0,False,2023-08-12T14:00:00Z,75.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,40,0.0,64219.0,0.0,0.0,Mads Juel Andersen,40.0,DEF,Luton,1,0.0,Brighton,20,6,2.5806451612903225,4,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1.0,True,2023-08-13T13:00:00Z,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.8,0.0,2.0,0.5,45,0.0,5231.0,0.0,0.0,Mads Roerslev Rasmussen,45.0,DEF,Brentford,1,1.0,Spurs,9,8,2.980132450331126,1,0.0,0.0,48.0,1101.0,12.0,120.6,167.6,46.0,0.0,201.0,33.4,5.0,0.0,0.0,0.1,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,3.0,True,2023-08-12T14:00:00Z,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,50,0.0,12367.0,0.0,0.0,Mahmoud Dahoud,50.0,MID,Brighton,1,3.0,Luton,6,20,3.0864197530864197,4,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0.0,True,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,8428.0,0.0,0.0,Malang Sarr,45.0,DEF,Chelsea,1,1.0,Liverpool,12,5,2.255639097744361,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,5422.0,0.0,0.0,Malcolm Ebiowei,45.0,MID,Crystal Palace,1,3.0,Sheffield Utd,11,20,3.8135593220338984,7,0.0,0.0,3.0,31.0,1.0,0.9,3.4,4.0,0.0,9.0,0.9,0.0,0.0,0.0,0.2,42.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1.0,True,2023-08-13T15:30:00Z,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.8,1.3,0.0,0.5,40,0.0,98136.0,0.0,0.0,Malo Gusto,40.0,DEF,Chelsea,1,1.0,Liverpool,12,5,2.0050125313283207,12,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,0.0,False,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,12735.0,0.0,0.0,Manor Solomon,55.0,MID,Spurs,1,1.0,Brentford,8,9,3.264094955489614,4,4.0,0.0,44.0,560.0,11.0,86.0,214.8,107.0,1.0,156.0,40.8,0.0,0.0,0.0,0.1,49.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,6.0,False,2023-08-11T19:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,1.3,0.0,2.3,50,0.0,376450.0,0.0,0.0,Manuel Akanji,50.0,DEF,Man City,1,3.0,Burnley,1,20,3.0120481927710845,3,0.0,1.0,82.0,2284.0,23.0,146.5,385.6,180.0,5.0,460.0,71.4,7.0,0.0,2.0,3.6,51.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1.0,True,2023-08-11T19:00:00Z,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,55,0.0,16856.0,0.0,0.0,Manuel Benson Hedilazio,55.0,MID,Burnley,1,0.0,Man City,20,1,3.374233128834356,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0.0,True,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,47255.0,0.0,0.0,Marc Cucurella Saseta,50.0,DEF,Chelsea,1,1.0,Liverpool,12,5,2.506265664160401,2,0.0,2.0,65.0,1669.0,20.0,232.5,354.4,72.0,1.0,363.0,65.9,6.0,0.0,4.0,5.0,49.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,6.0,False,2023-08-12T14:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.4,10.8,4.0,4.0,45,0.0,148853.0,0.0,0.0,Marc Guéhi,45.0,DEF,Crystal Palace,1,3.0,Sheffield Utd,11,20,3.8135593220338984,0,1.0,0.0,95.0,3330.0,46.0,142.7,688.2,205.0,2.0,623.0,103.9,9.0,0.0,8.0,2.5,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1.0,True,2023-08-12T14:00:00Z,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.2,0.5,0.0,1.7,45,0.0,13935.0,0.0,0.0,Marcos Senesi,45.0,DEF,Bournemouth,1,1.0,West Ham,15,14,3.1578947368421053,0,2.0,0.0,69.0,2489.0,55.0,78.7,586.0,109.0,5.0,462.0,77.5,5.0,0.0,7.0,0.2,44.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0.0,True,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,2183.0,0.0,0.0,Marcus Bettinelli,40.0,GKP,Chelsea,1,1.0,Liverpool,12,5,2.0050125313283207,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,True,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,12856.0,0.0,0.0,Marcus Oliveira Alencar,45.0,MID,Arsenal,1,3.0,Nott'm Forest,2,16,2.5,14,0.0,0.0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,46.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,3.0,True,2023-08-14T19:00:00Z,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.6,12.0,48.0,6.9,90,0.0,4107040.0,0.0,0.0,Marcus Rashford,90.0,MID,Man Utd,1,3.0,Wolves,3,13,5.247813411078718,0,17.0,7.0,205.0,2880.0,39.0,459.7,887.8,1427.0,21.0,530.0,277.6,13.0,0.0,2.0,37.8,72.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,2591.0,0.0,0.0,Marcus Tavernier,55.0,MID,Bournemouth,1,1.0,West Ham,15,14,3.8596491228070176,0,5.0,4.0,94.0,1740.0,37.0,348.4,459.8,436.0,12.0,315.0,124.2,5.0,0.0,1.0,0.2,47.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,36955.0,0.0,0.0,Marek Rodák,40.0,GKP,Fulham,1,3.0,Everton,10,17,3.292181069958848,1,0.0,0.0,7.0,180.0,2.0,0.0,19.0,0.0,0.0,33.0,1.9,1.0,0.0,0.0,0.2,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,1.0,False,2023-08-14T19:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,10.4,3.3,9.0,2.3,50,0.0,2776.0,0.0,0.0,Mario Lemina,50.0,MID,Wolves,1,0.0,Man Utd,13,3,3.5335689045936394,4,0.0,1.0,35.0,1297.0,28.0,65.0,200.4,36.0,0.0,196.0,30.1,5.0,1.0,2.0,0.0,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2.0,True,2023-08-13T13:00:00Z,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,45,0.0,159379.0,0.0,0.0,Mark Flekken,45.0,GKP,Brentford,1,1.0,Spurs,9,8,2.980132450331126,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,0.0,True,2023-08-12T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,6468.0,0.0,0.0,Mark Gillespie,40.0,GKP,Newcastle,1,3.0,Aston Villa,4,7,2.2792022792022792,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,17482.0,0.0,0.0,Mark Travers,40.0,GKP,Bournemouth,1,1.0,West Ham,15,14,2.807017543859649,2,0.0,0.0,28.0,1035.0,32.0,0.0,253.0,0.0,1.0,193.0,25.4,2.0,0.0,0.0,0.4,41.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0.0,True,2023-08-12T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,104503.0,0.0,0.0,Martin Dubravka,40.0,GKP,Newcastle,1,3.0,Aston Villa,4,7,2.2792022792022792,1,0.0,0.0,11.0,156.0,1.0,0.0,29.4,0.0,1.0,49.0,2.9,1.0,0.0,0.0,0.4,41.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2.0,True,2023-08-12T12:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,23.4,14.0,4.9,85,0.0,1941821.0,0.0,0.0,Martin Ødegaard,85.0,MID,Arsenal,1,3.0,Nott'm Forest,2,16,4.722222222222222,0,15.0,8.0,212.0,3132.0,38.0,1100.4,960.0,920.0,30.0,813.0,298.3,13.0,0.0,4.0,33.3,69.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2.0,False,2023-08-12T14:00:00Z,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.8,10.8,2.0,2.6,45,0.0,112853.0,0.0,0.0,Marvelous Nakamba,45.0,MID,Luton,1,0.0,Brighton,20,6,2.903225806451613,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,163916.0,0.0,0.0,Mason Holgate,40.0,DEF,Everton,1,0.0,Fulham,17,10,3.225806451612903,7,0.0,0.0,16.0,506.0,9.0,71.9,90.4,55.0,2.0,81.0,21.5,2.0,1.0,1.0,0.1,42.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
