,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,element_type_ex,season,mean assists 3,mean bonus 3,mean bps 3,mean clean_sheets 3,mean creativity 3,mean goals_conceded 3,mean goals_scored 3,mean ict_index 3,mean influence 3,mean minutes 3,mean own_goals 3,mean penalties_missed 3,mean penalties_saved 3,mean red_cards 3,mean saves 3,mean selected 3,mean threat 3,mean total_points 3,mean transfers_in 3,mean transfers_out 3,mean value 3,mean match_result 3,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3
46,,True,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Kortney Hause,,DEF,Aston Villa,2,,Everton,7,17,2.4922118380062304,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16597.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Kristoffer Ajer,,DEF,Brentford,2,,Fulham,9,10,2.803738317757009,1,0.0,0.0,29.0,763.0,14.0,24.7,96.8,27.0,0.0,129.0,15.1,4.0,0.0,0.0,0.1,45.0,DEF,2023-24,0.0,0.0,7.0,0.0,1.0,2.0,0.0,1.7,14.2,83.0,0.0,0.0,0.0,0.0,0.0,22045.0,2.0,1.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,,True,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Kurt Zouma,,DEF,West Ham,2,,Chelsea,14,12,3.4482758620689653,0,2.0,1.0,88.0,1988.0,29.0,18.7,415.0,239.0,8.0,385.0,67.4,7.0,0.0,0.0,1.4,44.0,DEF,2023-24,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.9,19.4,90.0,0.0,0.0,0.0,0.0,0.0,78870.0,0.0,2.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,,True,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Kyle Walker,,DEF,Man City,2,,Newcastle,1,4,2.9239766081871346,3,0.0,0.0,69.0,1953.0,20.0,176.2,223.8,39.0,0.0,376.0,43.8,7.0,0.0,3.0,4.5,47.0,DEF,2023-24,0.0,0.0,26.0,1.0,14.5,0.0,0.0,2.0,3.6,90.0,0.0,0.0,0.0,0.0,0.0,266642.0,2.0,6.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,,True,2023-08-27T13:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Lawrence Vigouroux,,GKP,Burnley,2,,Aston Villa,20,7,2.3255813953488373,2,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20116.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,,True,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Leander Dendoncker,,MID,Aston Villa,2,,Everton,7,17,3.115264797507788,8,0.0,0.0,37.0,897.0,14.0,96.1,143.4,64.0,0.0,163.0,30.6,4.0,0.0,0.0,0.1,47.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2495.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,,False,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,70,,,,,Leandro Trossard,,MID,Arsenal,2,,Crystal Palace,2,11,3.908431044109436,4,8.0,13.0,154.0,2237.0,38.0,687.1,620.0,859.0,8.0,494.0,216.6,8.0,0.0,1.0,7.2,66.0,MID,2023-24,0.0,0.0,8.0,0.0,10.8,1.0,0.0,1.6,5.4,17.0,0.0,0.0,0.0,0.0,0.0,500290.0,0.0,1.0,0.0,0.0,70.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,,True,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Leon Bailey,,MID,Aston Villa,2,,Everton,7,17,3.426791277258567,5,4.0,5.0,100.0,1964.0,32.0,439.1,334.2,532.0,6.0,242.0,130.1,8.0,0.0,4.0,2.7,43.0,MID,2023-24,0.0,0.0,-1.0,0.0,3.8,2.0,0.0,0.4,0.2,45.0,0.0,0.0,0.0,0.0,0.0,58138.0,0.0,1.0,0.0,0.0,55.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Lesley Ugochukwu,,MID,Chelsea,2,,West Ham,12,14,2.162421912542047,11,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10397.0,0.0,1.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Levi Colwill,,DEF,Chelsea,2,,West Ham,12,14,2.162421912542047,5,0.0,2.0,46.0,1218.0,21.0,100.7,222.0,50.0,6.0,249.0,37.4,3.0,0.0,1.0,0.2,44.0,DEF,2023-24,0.0,0.0,19.0,0.0,22.5,1.0,0.0,4.7,17.8,90.0,0.0,0.0,0.0,0.0,0.0,249349.0,7.0,2.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Lewis Cook,,MID,Bournemouth,2,,Liverpool,15,5,3.2051282051282053,2,0.0,2.0,51.0,1712.0,39.0,352.5,313.0,45.0,1.0,280.0,71.2,3.0,0.0,4.0,0.1,49.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,,False,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Lewis Dobbin,,MID,Everton,2,,Aston Villa,17,7,3.0405405405405403,10,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Lewis Dunk,,DEF,Brighton,2,,Wolves,6,13,3.003003003003003,0,1.0,1.0,112.0,3240.0,50.0,163.6,661.4,198.0,7.0,648.0,102.4,12.0,0.0,4.0,8.2,48.0,DEF,2023-24,0.0,0.0,10.0,0.0,3.1,1.0,0.0,2.4,6.0,90.0,0.0,0.0,0.0,0.0,0.0,360947.0,15.0,2.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Lewis Hall,,DEF,Chelsea,2,,West Ham,12,14,2.162421912542047,5,0.0,0.0,19.0,653.0,11.0,174.3,113.2,119.0,3.0,118.0,40.7,1.0,0.0,1.0,0.0,43.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17980.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,,False,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Lewis Miley,,MID,Newcastle,2,,Man City,4,1,2.3860021208907742,11,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,MID,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,50,,,,,Lewis O'Brien,,MID,Nott'm Forest,2,,Sheffield Utd,16,20,2.557544757033248,3,1.0,0.0,22.0,578.0,14.0,56.4,107.8,47.0,0.0,88.0,21.1,1.0,0.0,2.0,0.0,47.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,,False,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,50,,,,,Lisandro Martínez,,DEF,Man Utd,2,,Spurs,3,8,2.73224043715847,1,1.0,0.0,81.0,2113.0,33.0,110.4,571.8,82.0,6.0,481.0,76.7,9.0,0.0,6.0,4.7,44.0,DEF,2023-24,0.0,0.0,7.0,0.0,4.1,0.0,0.0,0.9,4.8,45.0,0.0,0.0,0.0,0.0,0.0,572051.0,0.0,0.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Lloyd Kelly,,DEF,Bournemouth,2,,Liverpool,15,5,2.8846153846153846,0,0.0,2.0,60.0,2040.0,38.0,97.7,394.0,26.0,5.0,372.0,52.1,5.0,0.0,3.0,0.5,43.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,,False,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Loris Karius,,GKP,Newcastle,2,,Man City,4,1,2.1208907741251326,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,39.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21344.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,,False,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Louie Marsh,,FWD,Sheffield Utd,2,,Nott'm Forest,20,16,3.2490974729241877,5,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,False,2023-08-25T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Louie Watson,,MID,Luton,2,,Chelsea,20,12,2.662721893491124,8,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31869.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,40,,,,,Loïc Mbe Soh,,DEF,Nott'm Forest,2,,Sheffield Utd,16,20,2.0460358056265986,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9558.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Luc De Fougerolles,,DEF,Fulham,2,,Brentford,10,9,2.867383512544803,6,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,True,2023-08-27T13:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Luca Koleosho,,MID,Burnley,2,,Aston Villa,20,7,2.9069767441860463,1,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1053.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,40,,,,,Lucas Bergström,,GKP,Chelsea,2,,West Ham,12,14,1.9221528111484862,2,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,True,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Lucas Digne,,DEF,Aston Villa,2,,Everton,7,17,2.803738317757009,1,1.0,0.0,50.0,1492.0,25.0,293.3,271.4,92.0,4.0,234.0,65.8,3.0,0.0,5.0,1.2,45.0,DEF,2023-24,0.0,0.0,13.0,0.0,45.2,5.0,0.0,6.0,13.2,90.0,0.0,0.0,0.0,0.0,0.0,93893.0,2.0,-1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
625,,True,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,60,,,,,Lucas Tolentino Coelho de Lima,,MID,West Ham,2,,Chelsea,14,12,4.597701149425287,1,4.0,5.0,98.0,2154.0,39.0,446.5,496.8,473.0,8.0,395.0,142.0,6.0,0.0,5.0,0.9,59.0,MID,2023-24,0.0,0.0,11.0,0.0,29.4,1.0,0.0,6.1,15.2,90.0,0.0,0.0,0.0,0.0,0.0,122235.0,16.0,1.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,75,,,,,Luis Díaz,,MID,Liverpool,2,,Bournemouth,5,15,4.5592705167173255,2,4.0,2.0,62.0,991.0,11.0,176.7,236.2,388.0,7.0,166.0,80.1,4.0,0.0,2.0,6.6,78.0,MID,2023-24,0.0,1.0,20.0,0.0,14.8,1.0,1.0,8.3,35.0,76.0,0.0,0.0,0.0,0.0,0.0,445306.0,33.0,8.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,,True,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Lukasz Fabianski,,GKP,West Ham,2,,Chelsea,14,12,3.4482758620689653,0,0.0,0.0,127.0,3111.0,48.0,0.0,755.6,0.0,10.0,622.0,75.4,9.0,0.0,1.0,1.2,49.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271867.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,,False,2023-08-25T19:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Luke Berry,,MID,Luton,2,,Chelsea,20,12,2.9585798816568047,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6590.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Luke Cundle,,MID,Wolves,2,,Brighton,13,6,3.1802120141342756,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,44.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,,False,2023-08-25T19:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Luke Freeman,,MID,Luton,2,,Chelsea,20,12,2.9585798816568047,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,,True,2023-08-27T13:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Luke McNally,,DEF,Burnley,2,,Aston Villa,20,7,2.3255813953488373,3,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2793.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,,True,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Luke Plange,,FWD,Crystal Palace,2,,Arsenal,11,2,3.409090909090909,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,45.0,FWD,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,,False,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,55,,,,,Luke Shaw,,DEF,Man Utd,2,,Spurs,3,8,3.0054644808743167,0,1.0,4.0,124.0,2552.0,35.0,547.7,572.8,118.0,20.0,626.0,124.2,12.0,0.0,8.0,19.2,53.0,DEF,2023-24,0.0,0.0,25.0,1.0,3.7,0.0,0.0,3.9,27.0,90.0,0.0,0.0,0.0,0.0,0.0,2192119.0,8.0,5.0,0.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,,True,2023-08-27T13:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Lyle Foster,,FWD,Burnley,2,,Aston Villa,20,7,2.9069767441860463,3,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,20128.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Mads Bech Sørensen,,DEF,Brentford,2,,Fulham,9,10,2.4922118380062304,8,0.0,0.0,4.0,18.0,0.0,0.2,2.6,0.0,0.0,12.0,0.2,0.0,0.0,0.0,0.0,45.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16615.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Mads Bidstrup,,MID,Brentford,2,,Fulham,9,10,2.803738317757009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,,False,2023-08-25T19:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Mads Juel Andersen,,DEF,Luton,2,,Chelsea,20,12,2.366863905325444,4,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,64219.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Mads Roerslev Rasmussen,,DEF,Brentford,2,,Fulham,9,10,2.803738317757009,1,0.0,0.0,48.0,1101.0,12.0,120.6,167.6,46.0,0.0,201.0,33.4,5.0,0.0,0.0,0.1,43.0,DEF,2023-24,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,2.8,18.0,0.0,0.0,0.0,0.0,0.0,5231.0,2.0,1.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Mahmoud Dahoud,,MID,Brighton,2,,Wolves,6,13,3.003003003003003,4,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,12367.0,0.0,3.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Malang Sarr,,DEF,Chelsea,2,,West Ham,12,14,2.162421912542047,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8428.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,,True,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Malcolm Ebiowei,,MID,Crystal Palace,2,,Arsenal,11,2,3.409090909090909,8,0.0,0.0,3.0,31.0,1.0,0.9,3.4,4.0,0.0,9.0,0.9,0.0,0.0,0.0,0.2,42.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5422.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,40,,,,,Malo Gusto,,DEF,Chelsea,2,,West Ham,12,14,1.9221528111484862,12,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,3.0,0.0,1.3,0.0,0.0,0.5,3.8,14.0,0.0,0.0,0.0,0.0,0.0,98136.0,0.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,,True,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,55,,,,,Manor Solomon,,MID,Spurs,2,,Man Utd,8,3,3.0054644808743167,4,4.0,0.0,44.0,560.0,11.0,86.0,214.8,107.0,1.0,156.0,40.8,0.0,0.0,0.0,0.1,49.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12735.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,,True,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Manuel Akanji,,DEF,Man City,2,,Newcastle,1,4,2.9239766081871346,3,0.0,1.0,82.0,2284.0,23.0,146.5,385.6,180.0,5.0,460.0,71.4,7.0,0.0,2.0,3.6,51.0,DEF,2023-24,0.0,0.0,23.0,1.0,1.3,0.0,0.0,2.3,22.0,90.0,0.0,0.0,0.0,0.0,0.0,376450.0,0.0,6.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,,True,2023-08-27T13:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Manuel Benson Hedilazio,,MID,Burnley,2,,Aston Villa,20,7,3.197674418604651,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16856.0,0.0,1.0,0.0,0.0,55.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,50,,,,,Marc Cucurella Saseta,,DEF,Chelsea,2,,West Ham,12,14,2.4026910139356077,2,0.0,2.0,65.0,1669.0,20.0,232.5,354.4,72.0,1.0,363.0,65.9,6.0,0.0,4.0,5.0,49.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47255.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,,True,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Marc Guéhi,,DEF,Crystal Palace,2,,Arsenal,11,2,3.409090909090909,0,1.0,0.0,95.0,3330.0,46.0,142.7,688.2,205.0,2.0,623.0,103.9,9.0,0.0,8.0,2.5,45.0,DEF,2023-24,0.0,0.0,26.0,1.0,10.8,0.0,0.0,4.0,25.4,90.0,0.0,0.0,0.0,0.0,0.0,148853.0,4.0,6.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Marcos Senesi,,DEF,Bournemouth,2,,Liverpool,15,5,2.8846153846153846,0,2.0,0.0,69.0,2489.0,55.0,78.7,586.0,109.0,5.0,462.0,77.5,5.0,0.0,7.0,0.2,44.0,DEF,2023-24,0.0,0.0,9.0,0.0,0.5,1.0,0.0,1.7,16.2,59.0,0.0,0.0,0.0,0.0,0.0,13935.0,0.0,1.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
